Date,TotalFees_BTC,mempool_transaction_count,avg_fee_per_tx,MempoolSizeBytes
2018-02-01,153.614336615,17755.520833333332,0.008651637879673577,52101577.192708336
2018-02-02,150.2710529925,17401.8671875,0.008635340758171154,52325934.708333336
2018-02-03,146.92776937,17048.213541666668,0.008618367491168582,52550292.223958336
2018-02-04,141.0760997725,12023.375,0.011733485795169824,36240068.11197917
2018-02-05,135.224430175,6998.536458333333,0.019321815493864417,19929844.0
2018-02-06,129.3727605775,6997.09375,0.018489499383583363,24327493.138020836
2018-02-07,123.52109098,6995.651041666667,0.017656839977337108,28725142.276041668
2018-02-08,108.131964105,7018.980902777778,0.015405650136789304,28860598.196180556
2018-02-09,92.74283722999999,7042.310763888889,0.013169375839754301,28996054.116319444
2018-02-10,77.353710355,7065.640625,0.0109478693384579,29131510.036458332
2018-02-11,61.96458348,6156.518229166666,0.0100648745237919,28158513.197916664
2018-02-12,62.4934513575,5247.395833333333,0.011909421995672458,27185516.359375
2018-02-13,63.022319235,5411.432291666666,0.0116461439112989,25997473.752604164
2018-02-14,63.551187112499996,5575.46875,0.011398357691898103,24809431.145833332
2018-02-15,64.08005499,4031.697916666667,0.015894061587575538,15892851.809895832
2018-02-16,60.7870692175,2487.9270833333335,0.024432817836468612,6976272.473958333
2018-02-17,57.494083445,3906.682291666667,0.014716856696445593,22782167.354166668
2018-02-18,54.2010976725,5325.4375,0.010177773689485605,38588062.234375
2018-02-19,50.9081119,4800.395833333334,0.010604982103038377,27575905.643229168
2018-02-20,56.668110410000004,4275.354166666667,0.01325460025085641,16563749.052083334
2018-02-21,62.42810892,4050.059027777778,0.015414123224335722,12227444.675347224
2018-02-22,68.18810743,3824.763888888889,0.017828056688176105,7891140.298611112
2018-02-23,73.94810594,3599.46875,0.020544172230971585,3554835.921875
2018-02-24,68.0975261425,5879.020833333334,0.011583140810863486,29910046.1484375
2018-02-25,62.246946345,8158.572916666667,0.00762963657747538,56265256.375
2018-02-26,56.3963665475,9768.640625,0.0057732051687079036,62408372.041666664
2018-02-27,50.54578675,11378.708333333334,0.004442137478990365,68551487.70833333
2018-02-28,47.4002898225,11253.15625,0.004212177345578046,54321845.2734375
2018-03-01,44.254792894999994,11127.604166666666,0.003977027959672361,40092202.838541664
2018-03-02,41.109295967499996,8350.682291666666,0.004922866722941177,35375721.627604164
2018-03-03,37.96379904,5573.760416666667,0.006811164492553463,30659240.416666668
2018-03-04,37.18227588,6400.989583333334,0.005808832430662576,30039802.817708336
2018-03-05,36.40075272,7228.21875,0.005035922954047288,29420365.21875
2018-03-06,35.61922956,6252.678819444444,0.005696635088505122,26452681.675347224
2018-03-07,34.8377064,5277.138888888889,0.006601627725461504,23484998.131944444
2018-03-08,36.0308757425,4301.598958333333,0.008376158747365019,20517314.588541668
2018-03-09,37.224045085,4492.861979166666,0.008285152149700423,18361244.729166668
2018-03-10,38.4172144275,4684.125,0.008201577547033864,16205174.869791666
2018-03-11,39.61038377,3362.5052083333335,0.011780021536273952,10966611.057291666
2018-03-12,38.8693499,2040.8854166666667,0.019045336686997576,5728047.244791667
2018-03-13,38.12831603,2316.6484375,0.01645839541848913,4219394.692708334
2018-03-14,37.38728216,2592.4114583333335,0.0144218164287996,2710742.140625
2018-03-15,36.64624829,2147.2864583333335,0.017066306243296407,1899822.4036458335
2018-03-16,35.179848425,1702.1614583333333,0.020667750554901092,1088902.6666666667
2018-03-17,33.71344856,1462.6510416666665,0.023049550165830456,1104762.6171875
2018-03-18,32.247048695000004,1223.140625,0.02636413837942796,1120622.5677083333
2018-03-19,30.78064883,1774.4444444444443,0.01734663991671885,1278051.3732638888
2018-03-20,29.6499049625,2325.7482638888887,0.012748544381549846,1435480.1788194445
2018-03-21,28.519161095,2877.0520833333335,0.009912632885657701,1592908.984375
2018-03-22,27.3884172275,2378.721354166667,0.011513924142281445,1401798.2864583335
2018-03-23,26.25767336,1880.390625,0.013963946113590094,1210687.5885416667
2018-03-24,26.570825329999998,1585.8671875,0.016754760763974755,926878.21875
2018-03-25,26.883977299999998,1291.34375,0.020818606432253223,643068.8489583334
2018-03-26,27.19712927,1976.2135416666667,0.013762242134553399,1935860.8385416665
2018-03-27,27.51028124,2661.0833333333335,0.010338000653869039,3228652.828125
2018-03-28,25.6513299725,2219.0208333333335,0.011559751754997042,2052038.6484375
2018-03-29,23.792378705,1776.9583333333333,0.01338938469106854,875424.46875
2018-03-30,21.9334274375,1836.3880208333333,0.011943787036656254,1084763.2994791665
2018-03-31,20.07447617,1895.8177083333333,0.01058882195358753,1294102.1302083333
2018-04-01,21.26060555,1670.470486111111,0.012727315883021147,1050283.9635416665
2018-04-02,22.446734929999998,1445.123263888889,0.015532747614618609,806465.796875
2018-04-03,23.63286431,1219.7760416666667,0.01937475692481116,562647.6302083334
2018-04-04,24.81899369,1611.4739583333335,0.01540142399550101,963338.3854166667
2018-04-05,23.868580975,2003.171875,0.011915393418250743,1364029.140625
2018-04-06,22.91816826,2072.466145833333,0.01105840416552844,2252397.0859375
2018-04-07,21.967755545,2141.7604166666665,0.010256868776755882,3140765.03125
2018-04-08,21.01734283,1741.5442708333333,0.01206822196942668,2014521.4895833333
2018-04-09,24.69030934,1341.328125,0.01840735975024754,888277.9479166666
2018-04-10,28.36327585,1545.3567708333335,0.018353869077562656,880255.9322916666
2018-04-11,32.03624236,1749.3854166666667,0.0183128555061599,872233.9166666666
2018-04-12,35.70920887,2372.2239583333335,0.0150530512705421,1384551.9244791667
2018-04-13,33.214564349999996,2995.0625,0.011089773368669268,1896869.9322916667
2018-04-14,30.71991983,2439.503472222222,0.012592693627943984,2134119.921875
2018-04-15,28.22527531,1883.9444444444446,0.014982010426705198,2371369.911458333
2018-04-16,25.73063079,1328.3854166666667,0.019369853407880805,2608619.9010416665
2018-04-17,26.5537140575,1693.3229166666665,0.015681423664761718,2254504.536458333
2018-04-18,27.376797325,2058.2604166666665,0.013300939523161246,1900389.171875
2018-04-19,28.1998805925,1980.9817708333333,0.014235305446873067,1438309.6197916667
2018-04-20,29.02296386,1903.703125,0.015245530397498297,976230.0677083334
2018-04-21,38.119938945,1723.0026041666665,0.022124133099286163,1025911.9505208333
2018-04-22,47.21691403,1542.3020833333333,0.03061456931183769,1075593.8333333333
2018-04-23,56.313889115,2647.229166666667,0.021272766945941903,1804114.0729166665
2018-04-24,65.4108642,3752.15625,0.01743287321789971,2532634.3125
2018-04-25,59.5449162,3432.513020833333,0.017347324202005184,2357840.0625
2018-04-26,53.6789682,3112.8697916666665,0.017244206083949196,2183045.8125
2018-04-27,47.813020200000004,2815.3993055555557,0.016982678125142602,2278144.4305555555
2018-04-28,41.9470722,2517.9288194444443,0.0166593558467849,2373243.048611111
2018-04-29,41.1820141875,2220.4583333333335,0.01854662777016757,2468341.6666666665
2018-04-30,40.416956174999996,2161.609375,0.018697622541075442,1712566.3098958333
2018-05-01,39.6518981625,2102.7604166666665,0.01885706895004087,956790.953125
2018-05-02,38.88684015,2770.703125,0.014035007864655294,1372613.7708333335
2018-05-03,36.985619705,3438.6458333333335,0.010755867715852291,1788436.5885416667
2018-05-04,35.08439926,3507.1067708333335,0.010003801296207327,1866892.1223958335
2018-05-05,33.183178815,3575.5677083333335,0.009280534315617128,1945347.65625
2018-05-06,31.28195837,3875.5546875,0.00807160803868801,2170335.872395833
2018-05-07,30.139413505,4175.541666666667,0.007218084720744813,2395324.0885416665
2018-05-08,28.996868640000002,2919.6380208333335,0.009931665649334027,1650200.2083333333
2018-05-09,27.854323775,1663.734375,0.016742049808882505,905076.328125
2018-05-10,26.71177891,4987.930555555555,0.005355282839743716,3772881.09375
2018-05-11,28.84826937,8312.12673611111,0.003470624340299325,6640685.859375
2018-05-12,30.98475983,11636.322916666666,0.0026627621158244615,9508490.625
2018-05-13,33.121250290000006,7077.606770833333,0.004679724568266773,5386037.75
2018-05-14,35.25774075,2518.890625,0.013997328982873166,1263584.875
2018-05-15,43.9782935925,2933.8203125,0.014990111495623508,1482347.5651041665
2018-05-16,52.69884643500001,3348.75,0.01573687090257559,1701110.2552083333
2018-05-17,61.419399277500005,3973.4140625,0.015457588439412738,2313139.3463541665
2018-05-18,70.13995212,4598.078125,0.015254188861786686,2925168.4375
2018-05-19,59.2359973925,2916.828125,0.020308360607466373,1729690.515625
2018-05-20,48.332042665,1235.578125,0.03911694589526664,534212.59375
